NO,Gender,Bornyear,Race,Player,Sportyear,Bestpride,Income,PrantEdu,PersonalEdu,WantJob,SS01,SS02,SS03,SS04,SS05,SS06,SS07,SS08,SS09,SS10,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,CB01,CB02,CB03,CB04,CB05,CB06,CB07,CB08,CD01,CD02,CD03,CD04,CD05,CD06,CD07,CD08,CD09,CD10
20423,female,75,1,1,10,1,2,2,2,1,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3
20424,female,77,1,0,17,3,3,3,3,1,3,4,5,4,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4
20425,female,77,1,0,14,2,2,3,2,1,1,4,5,3,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,4,4,5,4,5,5,5,5,5,5,5,4,5,4,5,3,4,4
20426,male,78,1,0,10,3,2,3,3,1,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,4,4,5,4,5,5,3,5,4,4,5,5,4,5,4,4,5,4
20427,female,78,1,0,16,3,3,6,4,1,2,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,2,4,2,2,4,4,4,3,4,4,4,4,5,5,4,4,4,3,4,4,4,4
20428,female,78,1,0,13,2,2,3,3,1,2,4,5,5,4,5,5,5,4,4,4,4,5,5,5,5,1,4,1,1,3,5,5,4,5,5,4,5,4,4,4,4,4,4,4,5,4,5
20429,male,77,1,0,10,2,2,5,3,1,2,5,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,3,4,4,3,4
20430,male,78,1,0,6,2,2,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3
20431,male,76,1,0,0,2,2,4,3,0,5,3,3,4,3,3,3,3,4,4,4,3,3,4,5,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,3,3,3,4,4,4,4
20432,male,78,3,0,10,2,2,4,3,1,5,5,5,5,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5
20433,male,78,1,1,5,1,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20434,male,78,2,1,11,1,3,3,2,0,4,5,5,5,4,4,5,5,5,5,5,5,3,4,4,5,5,5,4,3,5,5,5,3,5,5,5,5,4,5,4,4,5,5,4,4,4,5
20435,female,77,1,0,6,2,1,4,3,1,2,3,3,2,4,4,5,4,4,4,4,5,5,4,5,4,4,4,3,4,4,4,4,4,5,5,3,4,4,4,4,4,4,4,3,4,3,4
20436,female,78,1,0,10,2,2,3,2,0,4,4,4,4,5,5,5,5,4,4,4,4,5,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5,4,4,4,5,4,5,4,5,4,4
20437,female,78,1,0,13,2,2,4,4,1,2,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5,4,4
20438,female,78,2,0,0,3,2,4,2,1,4,3,3,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4
20439,female,78,1,0,8,2,3,2,4,1,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,5,5,5,4,4,4,4,4,5,4,4,4,4
20440,male,77,1,0,2,2,3,4,2,1,4,5,5,3,5,5,5,5,5,5,5,5,3,4,5,4,4,5,3,3,5,5,5,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4
20441,male,77,1,0,5,3,2,3,2,0,2,4,4,3,4,3,3,2,4,3,4,4,3,3,4,3,3,4,3,3,4,5,5,3,4,5,3,3,4,4,3,4,3,4,3,4,4,2
20442,male,76,1,0,7,1,1,1,2,1,1,3,3,4,4,4,4,4,2,2,3,4,4,4,4,3,4,4,1,1,2,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4
20443,male,78,1,0,5,3,2,2,4,1,2,4,3,2,4,4,4,4,4,3,4,4,4,5,5,5,4,2,4,5,2,2,2,3,4,4,3,5,4,5,5,5,4,2,2,2,3,2
20444,male,77,1,0,9,2,3,2,2,0,1,5,5,4,5,5,5,5,3,3,4,5,1,2,2,5,1,5,2,2,3,5,1,5,5,5,1,5,4,1,5,5,3,1,3,3,4,4
20445,male,78,1,0,8,3,3,4,2,0,2,4,4,4,4,4,4,4,5,4,4,5,2,3,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4
20446,male,76,2,0,7,2,1,4,3,1,2,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4
20447,male,78,1,0,5,2,2,5,3,1,2,5,4,4,3,4,4,4,4,5,5,4,5,2,2,4,2,4,4,4,4,5,4,4,5,5,4,4,4,4,5,5,4,4,4,5,4,3
20448,male,78,2,0,10,3,2,6,2,1,2,3,3,2,4,4,5,4,3,3,3,4,4,2,2,4,3,4,2,2,3,3,2,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4
20449,female,78,,0,13,1,1,4,2,0,2,2,4,2,4,4,4,2,4,2,2,4,4,4,4,4,2,5,2,2,3,4,2,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4
20450,male,76,3,0,12,2,1,1,3,1,3,4,4,3,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3
20451,female,77,1,0,10,2,2,1,2,0,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,4,4,4,2,2,3,2,2,3,2,2
20452,male,77,1,0,12,2,2,5,2,1,4,5,5,4,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,3,5,3,3,3,3,3,4,4,3,4,3
20453,female,78,1,0,12,2,2,5,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3
20454,female,77,1,0,15,2,2,5,2,1,3,5,5,5,5,5,5,4,5,5,5,5,4,3,4,4,3,4,2,2,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4
20455,male,81,2,0,8,2,2,3,3,1,3,4,4,4,4,4,3,2,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
20456,female,81,2,1,8,1,1,5,3,1,5,5,5,5,3,3,3,3,5,5,5,5,4,3,3,4,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20457,female,79,2,1,12,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,3,4,4,5,4,4,5,5,4,4,4,5,4,4,4,4,4,5
20458,male,79,1,1,10,1,1,4,4,1,1,5,5,4,3,3,3,3,5,3,3,3,3,3,4,3,2,3,3,3,3,2,2,3,4,4,3,5,3,4,3,3,3,2,2,2,2,2
20459,male,80,1,0,12,2,2,3,3,1,4,5,4,4,5,5,5,5,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,4,5,4,5,4,4,3,3,3,4,4,4,4,3
20460,male,77,1,1,13,1,2,3,4,1,2,4,2,2,4,4,4,4,3,3,3,3,2,2,4,4,2,4,2,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4
20461,male,79,1,1,11,1,1,2,3,1,4,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,4,3,3,3,3,3,3,4,5,1,3,4,4,4,4,3,3,3,3,3,3
20462,female,78,2,0,10,2,2,3,2,1,4,4,5,5,5,5,5,5,4,4,3,3,3,4,4,4,3,3,4,5,4,4,3,4,4,5,5,5,4,4,5,5,5,3,4,4,3,4
20463,male,81,1,1,13,1,1,3,3,1,4,4,5,5,5,5,5,5,5,5,5,5,4,5,3,3,5,5,4,4,4,4,3,3,4,5,5,4,5,3,4,4,4,4,4,3,3,3
20464,female,80,3,0,9,1,2,4,4,0,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,2,3,4,3,4,4,5,5,5,4,5,3,5,5,5,4,5,5,5,5,5,5,5
20465,female,80,,0,11,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4
20466,female,81,1,0,12,3,2,3,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4
20467,male,79,1,0,0,2,2,3,2,0,2,4,4,2,4,4,4,2,4,4,4,2,4,4,4,4,4,4,2,2,2,1,2,2,4,4,4,5,4,4,2,2,2,3,3,4,4,2
20468,male,78,1,0,14,2,2,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4
20469,female,79,1,0,10,2,1,4,3,1,3,5,5,4,4,4,4,4,5,5,5,5,4,4,4,4,3,4,3,4,2,2,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3
20470,male,78,1,0,11,2,1,2,2,1,1,4,4,2,4,4,4,3,4,3,4,2,4,4,4,4,1,2,3,3,2,2,2,3,4,4,4,5,5,5,3,3,4,3,3,2,2,2
20471,male,79,1,1,8,1,1,4,2,1,4,5,5,3,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,5,3,4,4,4,3,4,5,5,5,3,3,3,3,3,3
20472,male,79,2,1,6,1,2,5,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20473,female,76,1,1,14,1,2,3,2,0,1,3,5,4,5,5,5,5,3,3,3,3,4,4,4,4,3,5,3,3,4,4,4,3,3,4,3,4,4,4,3,3,3,3,4,4,4,4
20474,female,79,,0,15,2,2,3,2,1,4,4,4,4,4,5,4,3,2,4,1,3,4,3,4,4,4,4,4,4,2,3,2,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4
20475,female,79,1,0,11,3,1,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,3,3
20476,male,77,1,0,14,1,3,5,4,1,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,3,2,4,4,2,2,4,4,3,3,2,2,3,4,3,2
20477,female,78,1,1,10,1,1,4,2,1,2,3,4,4,4,4,4,4,5,5,5,5,2,4,3,3,3,4,1,2,3,2,3,4,4,3,3,4,3,4,4,4,3,4,3,4,4,4
20478,female,78,1,1,13,1,1,4,2,1,4,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,4,4,4,4
20479,male,79,1,1,15,1,1,2,3,1,3,4,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4
20480,male,78,1,0,10,2,2,3,3,1,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,3,3,4,3,3
20481,male,77,1,1,10,1,3,5,4,1,4,4,4,5,5,5,5,5,4,5,5,5,5,4,4,4,2,2,2,2,5,5,5,4,5,5,4,5,5,5,5,4,4,4,4,4,4,4
20482,female,77,1,0,12,2,1,1,3,1,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,5,4,4,4,5,4,4,4,4,4,4
20483,female,78,1,1,13,1,2,2,2,1,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20484,male,78,1,0,12,3,1,3,4,1,4,4,5,4,5,5,5,5,5,5,5,5,4,4,4,4,3,4,4,4,5,5,4,4,5,5,5,5,5,4,4,4,4,2,4,4,4,4
20485,male,77,1,1,14,1,2,3,2,1,4,4,4,4,4,4,4,4,4,3,4,4,3,2,2,2,2,4,2,2,3,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4
20486,male,78,1,0,10,2,3,6,4,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
20487,female,78,2,0,11,1,2,2,3,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20488,female,78,1,0,10,2,1,3,3,1,3,4,4,4,5,5,5,3,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5
20489,female,77,1,0,4,3,1,2,4,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20490,female,77,1,0,5,2,2,4,2,1,4,4,4,4,4,5,4,5,4,5,4,4,4,4,5,4,4,4,5,4,4,3,4,4,4,4,3,4,3,3,2,4,3,3,3,4,3,3
20491,male,78,,0,15,2,2,5,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20492,male,78,1,0,7,3,2,5,3,0,2,5,5,4,3,3,3,3,5,5,4,5,3,3,3,3,3,3,3,3,4,4,4,4,4,5,2,4,5,5,5,5,5,4,2,5,2,4
20493,male,77,1,0,1,3,1,2,4,1,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4
20494,female,77,2,1,14,2,3,2,2,1,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20495,female,77,1,0,10,2,1,4,2,1,2,2,2,2,5,4,4,3,4,4,4,5,4,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,3,3,3
20496,male,77,1,0,5,2,3,2,3,1,3,3,3,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
20497,male,77,1,0,16,2,2,4,4,1,4,5,5,4,4,4,4,4,5,5,5,5,4,4,5,5,3,3,4,4,4,4,4,5,5,5,4,4,5,4,4,5,5,4,5,5,4,5
20498,male,78,1,0,9,2,3,6,4,1,3,4,3,2,3,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4
20499,male,75,1,0,8,1,3,3,2,1,2,2,3,2,4,4,4,4,4,5,5,4,3,3,4,4,2,3,4,4,3,4,4,4,4,4,4,5,4,3,4,4,4,4,3,3,4,3
20500,female,78,1,1,12,1,1,2,2,1,3,5,4,3,4,4,3,4,5,5,4,4,3,3,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4
20501,female,78,2,1,7,1,2,3,3,1,3,4,4,3,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3
20502,female,78,1,0,4,3,3,5,3,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,3,4,5,4,5,5,5,5,5,5,5,5
20503,female,77,1,0,14,2,3,3,3,1,4,5,5,4,4,4,3,3,5,5,5,5,3,3,4,4,3,3,3,3,4,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,5
20504,female,78,1,0,10,1,3,5,4,1,4,4,5,5,4,4,4,3,4,4,3,3,2,2,4,3,2,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4
20505,male,78,1,0,7,3,3,2,3,1,2,5,5,5,5,5,5,2,5,5,5,5,4,4,5,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
20506,male,77,1,0,7,2,2,99,3,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4
20507,male,78,1,0,12,3,2,5,4,1,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
20508,male,77,1,0,12,2,2,2,2,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20509,male,77,1,0,6,3,1,3,2,0,3,5,5,5,4,4,4,4,5,5,5,5,3,3,5,5,3,5,4,4,4,2,4,4,4,4,2,4,4,4,5,5,4,3,2,3,2,5
20510,male,78,2,0,5,2,2,4,2,0,4,4,3,4,3,5,5,3,3,4,3,4,4,3,4,3,4,3,4,3,4,5,4,3,4,3,4,4,3,4,3,4,3,4,4,4,4,3
20511,male,78,1,0,12,2,2,3,3,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20512,male,78,1,0,13,1,1,3,3,1,4,4,4,5,4,5,5,4,5,5,5,5,2,2,3,1,1,1,1,1,3,2,1,2,3,4,4,5,5,5,5,3,5,2,2,4,4,1
20513,male,78,1,0,9,2,1,3,3,1,3,3,3,3,4,4,4,4,5,5,5,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3
20514,male,78,1,0,10,2,1,2,4,1,3,4,4,4,3,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,4,4,5
20515,male,77,1,0,7,1,2,2,2,1,3,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20516,male,77,1,0,11,1,1,1,3,1,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3
20517,male,78,1,0,0.5,3,3,5,2,0,4,4,4,3,3,4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,4,3,4,4,3,3,3,3,4,3,4,4,4,4,4,3,2,4
20518,female,79,1,0,6,2,1,2,2,1,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,4,4,4,4,4,3,3,3,3,4
20519,male,78,1,0,12,1,3,5,3,1,3,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20520,male,77,1,0,2,3,2,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20521,male,78,1,0,6,3,1,3,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5
20522,male,77,1,0,4,2,1,2,2,0,4,4,5,3,4,5,4,5,4,4,4,5,4,3,4,4,2,2,2,2,4,4,4,2,4,4,1,4,4,4,4,5,5,4,4,4,4,4
20523,male,76,1,0,0,3,2,3,3,0,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,5,5,5,4,4,5,5,4,4,5,5,5,5,5,4
20524,male,77,1,0,9,2,2,3,3,0,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,3,3
20525,female,77,1,0,6,2,2,2,3,1,4,3,3,3,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4
20526,female,78,1,0,8,2,1,3,2,0,3,4,3,3,4,4,4,4,5,4,4,4,4,4,5,5,3,3,3,3,4,4,4,4,4,5,2,3,5,5,4,5,4,3,2,3,2,3
20527,female,78,2,1,12,1,1,3,3,1,3,5,5,3,5,5,5,5,5,5,3,5,3,5,5,3,3,5,3,3,4,4,4,4,5,5,5,5,4,4,3,5,4,4,4,4,5,5
20528,male,77,2,0,8,2,2,2,3,1,3,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,3,4,4,4
20529,female,78,1,0,10,2,1,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,5,5,5,5,5
20530,male,78,1,1,12,1,1,4,4,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4
20531,female,77,2,0,10,3,2,3,2,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4
20532,female,77,1,0,11,1,1,2,2,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4
20533,male,78,1,0,10,1,1,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20534,male,77,1,0,9,2,2,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,2
20535,male,77,1,0,7,1,1,1,2,0,4,4,4,3,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5
20536,female,78,1,0,12,2,2,3,2,0,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20537,female,78,1,0,9,2,2,1,2,0,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,4
20538,female,77,2,0,10,2,2,5,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,2,4,4
20539,female,78,1,0,6,2,2,2,2,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20540,male,76,1,1,10,1,1,3,2,1,4,4,4,4,3,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,3,3,3,4,3,3,4,4,3,4,3,4,3,3,3,4,3,4
20541,male,81,1,0,6,1,1,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20542,male,79,,0,7,1,2,4,3,1,4,4,5,4,3,3,3,3,4,4,5,4,4,3,5,5,2,2,3,3,4,4,4,4,5,4,5,5,4,4,4,4,4,3,3,4,3,4
20543,female,80,1,0,10,2,1,3,2,0,2,3,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,3,4,4,4,5,2,2,2,2,2,2,2,2,2,2
20544,female,80,1,0,10,1,1,3,4,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
20545,male,80,1,0,7,3,2,2,3,0,3,3,3,3,4,3,4,4,4,3,3,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20546,male,80,1,0,5,2,3,3,2,1,1,3,3,2,4,4,5,3,5,5,5,5,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
20547,female,79,1,0,6,3,1,4,2,1,2,3,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,3,3,3,3,2,4,3,3
20548,female,80,1,1,14,1,2,4,3,1,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,4,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,4
20549,male,79,2,0,8,2,3,2,3,1,2,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,3,4,3,4,5,3,4,3,3,4,3,4,4,3,3,4,3
20550,male,78,1,0,8,2,1,3,3,1,1,3,3,3,4,4,4,4,3,3,3,3,2,3,4,4,3,4,2,4,3,2,3,3,4,4,3,3,4,3,4,4,3,3,2,3,3,3
20551,male,79,2,0,6,2,1,4,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,5,5,2,1,1,5,2
20552,male,79,1,0,10,2,1,4,2,1,3,3,4,3,5,4,5,3,5,5,3,3,3,3,5,5,3,3,4,4,3,4,4,3,4,4,4,5,4,3,3,3,3,4,3,3,3,3
20553,male,79,2,0,10,2,2,4,2,1,4,3,3,4,3,3,4,4,4,4,5,4,4,4,4,4,5,5,5,5,3,4,4,4,5,5,3,4,5,4,5,4,4,4,4,3,4,3
20554,male,80,1,0,11,1,1,3,4,1,4,5,5,5,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,5,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4
20555,female,77,1,0,8,2,1,3,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20556,female,77,1,1,8,1,2,2,2,1,3,3,4,3,5,5,5,5,5,5,5,4,4,5,5,4,4,4,3,4,5,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4
20557,female,77,1,0,11,2,1,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3
20558,female,78,1,0,8,2,1,3,2,0,3,5,4,4,4,5,5,5,5,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4
20559,female,78,1,0,6,2,1,2,2,0,4,5,5,4,5,5,5,5,5,5,4,5,3,4,4,3,4,3,3,4,4,4,4,3,4,4,3,5,3,4,4,4,3,4,4,3,4,3
20560,female,77,3,1,14,1,1,2,3,0,2,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2
20561,female,77,1,0,5,2,3,3,2,0,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4
